Well;Date;Oil Rate (bopd);Cum oil (bbls)
AD4-10-3H;01/07/2012;2070.62;515396.27
AD4-10-3H;01/08/2012;1963.88;576276.68
AD4-10-3H;01/09/2012;2126.90;640083.70
AD4-10-3H;01/10/2012;1552.23;688202.88
AD4-10-3H;01/11/2012;1635.64;737272.21
AD4-10-3H;01/12/2012;1414.32;781116.16
AD4-10-3H;01/01/2013;1776.56;836189.57
AD4-10-3H;01/02/2013;1760.26;885476.89
AD4-10-3H;01/03/2013;2004.34;947611.31
AD4-10-3H;01/04/2013;2075.94;1009889.55
AD4-10-3H;01/05/2013;2032.59;1072899.89
AD4-10-3H;01/06/2013;1881.80;1129353.76
AD4-10-3H;01/07/2013;2042.76;1192679.20
AD4-10-3H;01/08/2013;1908.88;1251854.56
AD4-10-3H;01/09/2013;1349.12;1292328.24
AD4-10-3H;01/10/2013;816.25;1317631.95
AD4-10-3H;01/11/2013;803.29;1341730.50
AD4-10-3H;01/12/2013;710.50;1363755.85
AD4-10-3H;01/01/2014;787.89;1388180.57
AD4-10-3H;01/02/2014;875.68;1412699.62
AD4-10-3H;01/03/2014;878.75;1439940.78
AD4-10-3H;01/04/2014;783.55;1463447.21
AD4-10-3H;01/05/2014;729.86;1486072.80
AD4-10-3H;01/06/2014;675.11;1506326.07
AD4-10-3H;01/07/2014;720.33;1528656.21
AD4-10-3H;01/08/2014;617.49;1547798.33
AD4-10-3H;01/09/2014;509.54;1563084.53
AD4-10-3H;01/10/2014;309.02;1572664.09
AD4-10-3H;01/11/2014;7.78;1572897.42
AD4-10-3H;01/12/2014;0.00;1572897.42
AD4-10-3H;01/01/2015;0.00;1572897.42
AD4-10-3H;01/02/2015;0.00;1572897.42
AD4-10-3H;01/03/2015;4.57;1573039.09
AD4-10-3H;01/04/2015;0.00;1573039.09
AD4-10-3H;01/05/2015;0.00;1573039.09
AD4-10-3H;01/06/2015;0.00;1573039.09
AD4-10-3H;01/07/2015;0.00;1573039.09
AD4-10-3H;01/08/2015;0.00;1573039.09
AD4-10-3H;01/09/2015;0.00;1573039.09
AD4-10-3H;01/10/2015;0.00;1573039.09
AD4-10-3H;01/11/2015;0.00;1573039.09
AD4-10-4H;01/09/2011;890.55;26716.36
AD4-10-4H;01/10/2011;1663.88;78296.56
AD4-10-4H;01/11/2011;1753.65;130906.02
AD4-10-4H;01/12/2011;812.61;156097.07
AD4-10-4H;01/01/2012;1026.64;187922.93
AD4-10-4H;01/02/2012;1457.07;230177.88
AD4-10-4H;01/03/2012;1755.08;284585.29
AD4-10-4H;01/04/2012;1682.34;335055.37
AD4-10-4H;01/05/2012;1650.88;386232.65
AD4-10-4H;01/06/2012;1552.20;432798.61
AD4-10-4H;01/07/2012;885.74;460256.47
AD4-10-4H;01/08/2012;807.83;485299.26
AD4-10-4H;01/09/2012;867.82;511333.84
AD4-10-4H;01/10/2012;829.02;537033.51
AD4-10-4H;01/11/2012;779.53;560419.42
AD4-10-4H;01/12/2012;733.77;583166.17
AD4-10-4H;01/01/2013;775.69;607212.58
AD4-10-4H;01/02/2013;1720.37;655382.82
AD4-10-4H;01/03/2013;1842.75;712508.11
AD4-10-4H;01/04/2013;1777.35;765828.68
AD4-10-4H;01/05/2013;1761.24;820427.01
AD4-10-4H;01/06/2013;1733.60;872434.93
AD4-10-4H;01/07/2013;1974.98;933659.24
AD4-10-4H;01/08/2013;1848.95;990976.64
AD4-10-4H;01/09/2013;1443.90;1034293.69
AD4-10-4H;01/10/2013;946.48;1063634.59
AD4-10-4H;01/11/2013;953.21;1092231.03
AD4-10-4H;01/12/2013;757.13;1115701.96
AD4-10-4H;01/01/2014;848.82;1142015.51
AD4-10-4H;01/02/2014;879.53;1166642.38
AD4-10-4H;01/03/2014;971.05;1196744.83
AD4-10-4H;01/04/2014;1027.79;1227578.64
AD4-10-4H;01/05/2014;872.64;1254630.48
AD4-10-4H;01/06/2014;682.83;1275115.24
AD4-10-4H;01/07/2014;600.19;1293721.08
AD4-10-4H;01/08/2014;575.11;1311549.60
AD4-10-4H;01/09/2014;652.04;1331110.72
AD4-10-4H;01/10/2014;694.21;1352631.09
AD4-10-4H;01/11/2014;711.44;1373974.24
AD4-10-4H;01/12/2014;673.05;1394838.93
AD4-10-4H;01/01/2015;647.68;1414917.11
AD4-10-4H;01/02/2015;662.01;1433453.25
AD4-10-4H;01/03/2015;645.02;1453448.81
AD4-10-4H;01/04/2015;614.87;1471894.99
AD4-10-4H;01/05/2015;848.02;1498183.47
AD4-10-4H;01/06/2015;815.45;1522647.02
AD4-10-4H;01/07/2015;810.03;1547758.08
AD4-10-4H;01/08/2015;807.76;1572798.56
AD4-10-4H;01/09/2015;641.59;1592046.23
AD4-10-4H;01/10/2015;388.78;1604098.53
AD4-10-4H;01/11/2015;403.76;1616211.23
AD4-10-4H;01/12/2015;367.94;1627617.31
AD4-10-4H;01/01/2016;416.37;1640524.71
AD4-10-4H;01/02/2016;457.65;1653796.49
AD4-10-4H;01/03/2016;582.01;1671838.95
AD4-10-4H;01/04/2016;527.99;1687678.57
AD4-10-4H;01/05/2016;528.03;1704047.45
AD4-10-4H;01/06/2016;779.71;1727438.73
AD4-10-4H;01/07/2016;730.58;1750086.73
AD4-10-4H;01/08/2016;756.26;1773530.73
AD4-10-4H;01/09/2016;614.93;1791978.55
AD4-10-4H;01/10/2016;600.66;1810599.01
AD4-10-4H;01/11/2016;527.53;1826424.83
AD4-10-5H;01/12/2011;108.87;3374.95
AD4-10-5H;01/01/2012;704.05;25200.37
AD4-10-5H;01/02/2012;563.23;41533.93
AD4-10-5H;01/03/2012;375.68;53179.91
AD4-10-5H;01/04/2012;322.94;62868.23
AD4-10-5H;01/05/2012;31.27;63837.75
AD4-10-5H;01/06/2012;0.00;63837.75
AD4-10-5H;01/07/2012;0.00;63837.75
AD4-10-5H;01/08/2012;0.00;63837.75
AD4-10-5H;01/09/2012;0.00;63837.75
AD4-10-5H;01/10/2012;0.00;63837.75
AD4-10-5H;01/11/2012;0.00;63837.75
AD4-10-5H;01/12/2012;0.00;63837.75
AD4-10-5H;01/01/2013;0.00;63837.75
AD4-10-5H;01/02/2013;0.00;63837.75
AD4-10-5H;01/03/2013;0.00;63837.75
AD4-10-5H;01/04/2013;0.00;63837.75
AD4-10-5H;01/05/2013;0.00;63837.75
AD4-10-5H;01/06/2013;0.00;63837.75
AD4-10-5H;01/07/2013;0.00;63837.75
AD4-10-5H;01/08/2013;0.00;63837.75
AD4-10-5H;01/09/2013;0.00;63837.75
AD4-10-5H;01/10/2013;0.00;63837.75
AD4-10-5H;01/11/2013;0.00;63837.75
AD4-10-5H;01/12/2013;0.00;63837.75
AD4-10-5H;01/01/2014;0.00;63837.75
AD4-10-5H;01/02/2014;0.00;63837.75
AD4-10-5H;01/03/2014;0.00;63837.75
AD4-1-0H;01/11/2016;644.54;19336.18
AD4-11-1H;01/08/2012;292.85;9078.27
AD4-11-1H;01/09/2012;1884.74;65620.47
AD4-11-1H;01/10/2012;1890.51;124226.13
AD4-11-1H;01/11/2012;1899.39;181207.77
AD4-11-1H;01/12/2012;1548.48;229210.72
AD4-11-1H;01/01/2013;1381.48;272036.51
AD4-11-1H;01/02/2013;1606.34;317014.13
AD4-11-1H;01/03/2013;1633.73;367659.80
AD4-11-1H;01/04/2013;1776.03;420940.62
AD4-11-1H;01/05/2013;1710.11;473954.08
AD4-11-1H;01/06/2013;1618.05;522495.53
AD4-11-1H;01/07/2013;1507.37;569224.14
AD4-11-1H;01/08/2013;589.94;587512.39
AD4-11-1H;01/09/2013;908.66;614772.17
AD4-11-1H;01/10/2013;0.00;614772.17
AD4-11-1H;01/11/2013;0.00;614772.17
AD4-11-1H;01/12/2013;0.00;614772.17
AD4-11-1H;01/01/2014;0.00;614772.17
AD4-11-1H;01/02/2014;337.43;624220.30
AD4-11-1H;01/03/2014;1370.25;666697.97
AD4-11-1H;01/04/2014;1198.01;702638.29
AD4-11-1H;01/05/2014;939.87;731774.24
AD4-11-1H;01/06/2014;594.03;749595.15
AD4-11-1H;01/07/2014;646.91;769649.40
AD4-11-1H;01/08/2014;1317.24;810483.75
AD4-11-1H;01/09/2014;1115.67;843953.91
AD4-11-1H;01/10/2014;948.16;873346.98
AD4-11-1H;01/11/2014;830.83;898271.73
AD4-11-1H;01/12/2014;954.64;927865.43
AD4-11-1H;01/01/2015;958.31;957572.92
AD4-11-1H;01/02/2015;733.58;978113.07
AD4-11-1H;01/03/2015;766.20;1001865.12
AD4-11-1H;01/04/2015;537.73;1017997.07
AD4-11-1H;01/05/2015;452.99;1032039.73
AD4-11-1H;01/06/2015;562.85;1048925.10
AD4-11-1H;01/07/2015;648.02;1069013.65
AD4-11-1H;01/08/2015;619.26;1088210.85
AD4-11-1H;01/09/2015;421.00;1100840.87
AD4-11-1H;01/10/2015;25.81;1101640.87
AD4-11-1H;01/11/2015;425.82;1114415.32
AD4-11-1H;01/12/2015;42.42;1115730.32
AD4-11-1H;01/01/2016;14.62;1116183.65
AD4-11-1H;01/02/2016;163.36;1120921.15
AD4-11-1H;01/03/2016;50.00;1122471.15
AD4-11-1H;01/04/2016;3.96;1122589.90
AD4-11-1H;01/05/2016;0.00;1122589.90
AD4-11-1H;01/06/2016;0.00;1122589.90
AD4-11-1H;01/07/2016;0.00;1122589.90
AD4-11-1H;01/08/2016;0.00;1122589.90
AD4-11-1H;01/09/2016;146.68;1126990.33
AD4-11-1H;01/10/2016;739.50;1149914.90
AD4-11-1H;01/11/2016;529.61;1165803.20
AD4-11-2H;01/08/2012;1112.82;34497.42
AD4-11-2H;01/09/2012;2178.52;99853.06
AD4-11-2H;01/10/2012;1879.43;158115.51
AD4-11-2H;01/11/2012;1782.41;211587.78
AD4-11-2H;01/12/2012;1714.20;264727.84
AD4-11-2H;01/01/2013;1641.91;315626.90
AD4-11-2H;01/02/2013;1519.72;358178.92
AD4-11-2H;01/03/2013;1360.33;400349.18
AD4-11-2H;01/04/2013;1364.74;441291.23
AD4-11-2H;01/05/2013;1198.07;478431.29
AD4-11-2H;01/06/2013;1117.97;511970.33
AD4-11-2H;01/07/2013;578.34;529898.90
AD4-11-2H;01/08/2013;928.83;558692.54
AD4-11-2H;01/09/2013;839.97;583891.56
AD4-11-2H;01/10/2013;744.47;606970.21
AD4-11-2H;01/11/2013;793.98;630789.52
AD4-11-2H;01/12/2013;725.04;653265.75
AD4-11-2H;01/01/2014;775.97;677320.85
AD4-11-2H;01/02/2014;500.15;691324.94
AD4-11-2H;01/03/2014;519.70;707435.62
AD4-11-2H;01/04/2014;0.00;707435.62
AD4-11-2H;01/05/2014;0.00;707435.62
AD4-11-2H;01/06/2014;0.00;707435.62
AD4-11-2H;01/07/2014;0.00;707435.62
AD4-11-2H;01/08/2014;271.10;715839.86
AD4-11-2H;01/09/2014;9.63;716128.63
AD4-11-2H;01/10/2014;0.00;716128.63
AD4-11-2H;01/11/2014;8.33;716378.63
AD4-11-2H;01/12/2014;584.09;734485.46
AD4-11-2H;01/01/2015;901.14;762420.78
AD4-11-2H;01/02/2015;866.10;786671.57
AD4-11-2H;01/03/2015;986.69;817258.91
AD4-11-2H;01/04/2015;1069.20;849334.92
AD4-11-2H;01/05/2015;949.29;878762.96
AD4-11-2H;01/06/2015;907.18;905978.38
AD4-11-2H;01/07/2015;937.38;935037.15
AD4-11-2H;01/08/2015;966.89;965010.75
AD4-11-2H;01/09/2015;536.89;981117.40
AD4-11-2H;01/10/2015;645.40;1001124.66
AD4-11-2H;01/11/2015;857.57;1026851.90
AD4-11-2H;01/12/2015;769.90;1050718.78
AD4-11-2H;01/01/2016;858.87;1077343.68
AD4-11-2H;01/02/2016;818.07;1101067.58
AD4-11-2H;01/03/2016;837.29;1127023.42
AD4-11-2H;01/04/2016;885.02;1153574.05
AD4-11-2H;01/05/2016;906.82;1181685.45
AD4-11-2H;01/06/2016;916.50;1209180.58
AD4-11-2H;01/07/2016;757.38;1232659.34
AD4-11-2H;01/08/2016;765.22;1256381.19
AD4-11-2H;01/09/2016;782.36;1279852.03
AD4-11-2H;01/10/2016;1046.21;1312284.44
AD4-11-2H;01/11/2016;815.88;1336760.89
AD4-11-3H;01/07/2011;1372.36;42543.10
AD4-11-3H;01/08/2011;2655.46;124862.31
AD4-11-3H;01/09/2011;2733.01;206852.56
AD4-11-3H;01/10/2011;2580.14;286836.88
AD4-11-3H;01/11/2011;1750.42;339349.42
AD4-11-3H;01/12/2011;1277.74;378959.21
AD4-11-3H;01/01/2012;1853.36;436413.47
AD4-11-3H;01/02/2012;1821.25;489229.68
AD4-11-3H;01/03/2012;1796.95;544935.00
AD4-11-3H;01/04/2012;2135.49;608999.77
AD4-11-3H;01/05/2012;2410.29;683718.66
AD4-11-3H;01/06/2012;1841.25;738956.07
AD4-11-3H;01/07/2012;2053.06;802601.05
AD4-11-3H;01/08/2012;1772.94;857562.24
AD4-11-3H;01/09/2012;1529.44;903445.32
AD4-11-3H;01/10/2012;1306.16;943936.14
AD4-11-3H;01/11/2012;98.21;946882.35
AD4-11-3H;01/12/2012;0.00;946882.35
